age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,target
49.0,Private,3528.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
39.0,Private,174748.0,Some-,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
36.0,Private,162348.0,10th,6.0,Married-civ-spouse,Exec,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
38.0,Private,218547.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
63.0,Private,43853.0,Assoc-voc,11.0,Married-c,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
40.0,Private,293713.0,Assoc-voc,11.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
30.0,Private,112226.0,Masters,14.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
42.0,Private,237943.0,Bachelors,13.0,Married-c,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
49.0,Private,1738.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
44.0,Private,186343.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
44.0,Private,120131.0,Masters,14.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
53.0,Local-gov,183827.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
31.0,Private,167567.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,1.0
32.0,Private,161936.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
56.0,Private,177580.0,Bachelors,13.0,Married-civ-spouse,Sales,Wife,White,Female,0.0,0.0,40.0,United-States,1.0
43.0,Private,81267.0,Some-,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
38.0,Private,177731.0,Bachelors,13.0,Married-civ-,Sales,Husband,White,Male,0.0,0.0,60.0,United-States,1.0
33.0,Private,138942.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
41.0,Private,174132.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
41.0,Private,585334.0,Some-college,10.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
51.0,Private,167741.0,Bachelors,13.0,Widowed,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States,1.0
49.0,Private,155659.0,Masters,14.0,Married-civ-spouse,Exec-manager,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
63.0,Private,246496.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,60.0,United-States,1.0
47.0,Private,246825.0,Assoc-voc,11.0,Married-c,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
55.0,Private,205339.0,HS,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,55.0,United-States,1.0
39.0,Self-emp-not-inc,78975.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
40.0,Private,187566.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
41.0,Private,175342.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United,1.0
44.0,Private,151150.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
42.0,Private,119093.0,Some-college,10.0,Married-c,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
30.0,Private,169745.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,40.0,United-States,1.0
32.0,Private,132824.0,HS-grad,9.0,Divorced,Craft,Not-in-family,White,Male,0.0,0.0,40.0,United-States,1.0
50.0,Private,102318.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
39.0,Local-gov,60785.0,Masters,14.0,Married-civ-spouse,Prof,Wife,White,Female,0.0,0.0,40.0,United-States,1.0
53.0,Private,119499.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,24.0,United-States,1.0
49.0,Private,2314.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
36.0,Private,160729.0,Assoc-voc,11.0,Married,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States,1.0
45.0,Private,124950.0,Masters,14.0,Married-civ-spouse,Exec-,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
41.0,Private,13.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
47.0,Private,146937.0,Masters,14.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
49.0,Private,121258.0,7th-8th,4.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
47.0,Private,172435.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-,1.0
51.0,Private,167820.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
30.0,Private,352944.0,9th,5.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
48.0,Private,220072.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,China,1.0
39.0,Private,403711.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,7688.0,0.0,40.0,United-States,1.0
36.0,Private,85415.0,Some-,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
39.0,Private,183372.0,HS-grad,9.0,Married-civ,Exec-managerial,Wife,White,Female,0.0,0.0,40.0,United-States,1.0
57.0,Private,151341.0,HS-grad,9.0,Married-,Adm-clerical,Husband,White,Male,0.0,0.0,45.0,United-States,1.0
57.0,Private,181913.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United,1.0
45.0,Private,24.0,Bachelors,13.0,Divorced,Tech-support,Not-in-family,White,Female,0.0,0.0,40.0,United-States,1.0
52.0,Local-gov,286743.0,Bachelors,13.0,Married,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
43.0,Private,224536.0,Assoc-voc,11.0,Married-,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
37.0,Private,268046.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
38.0,Self-emp-inc,121839.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
54.0,Private,114892.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
50.0,Private,360094.0,HS-grad,9.0,Married-civ-spouse,Sales,Hus,White,Male,0.0,0.0,50.0,United-States,1.0
41.0,Private,252963.0,Some,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,45.0,United-States,1.0
52.0,Private,121124.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,0.0,0.0,60.0,United,1.0
55.0,Private,99185.0,Some-college,10.0,Married-civ,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
33.0,Self-emp-inc,165445.0,B,13.0,Divorced,Sales,Unmarried,White,Male,0.0,2415.0,50.0,United-States,1.0
46.0,Self-emp-not-inc,395587.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
48.0,Private,51654.0,HS-grad,9.0,Married-civ,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
40.0,Private,323675.0,HS-grad,9.0,Married-civ-sp,Sales,Husband,White,Male,0.0,0.0,45.0,United-States,1.0
32.0,Self,251322.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
39.0,Private,111499.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,0.0,40.0,United,1.0
49.0,Private,177715.0,Bachelors,13.0,Married-civ,Sales,Husband,Asian-Pac-Islander,Male,0.0,0.0,50.0,Japan,1.0
44.0,Private,266061.0,Bachelors,13.0,Married-c,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
51.0,Local-gov,144964.0,Some-college,10.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,60.0,United-States,1.0
46.0,Private,234561.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
50.0,Private,202347.0,Masters,14.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60.0,Cuba,1.0
43.0,Private,185947.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
33.0,Private,74475.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States,1.0
39.0,Private,241998.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,United-States,1.0
45.0,Private,36359.0,Some-college,10.0,Married-civ-,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
41.0,Private,166432.0,Masters,14.0,Married-civ-spouse,Prof,Husband,White,Male,3103.0,0.0,40.0,United-States,1.0
37.0,Private,106901.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
45.0,Private,178322.0,Bachelors,13.0,Married-civ-spouse,Sales,Hus,White,Male,0.0,0.0,40.0,United-States,1.0
45.0,Private,63386.0,Bachelors,13.0,Married-c,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
55.0,Private,20.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
48.0,Private,199954.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
36.0,Private,234949.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,50.0,United-States,1.0
30.0,Private,123011.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60.0,United-States,1.0
59.0,Private,353383.0,HS-grad,9.0,Married-civ-spouse,Sales,Hus,White,Male,0.0,0.0,84.0,United-States,1.0
40.0,Private,230131.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
42.0,Private,3.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
46.0,Private,134466.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
36.0,Private,173929.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
47.0,Private,122632.0,HS-grad,9.0,Married-civ-spouse,Sales,Hus,White,Male,0.0,0.0,55.0,United-States,1.0
37.0,Private,114966.0,Masters,14.0,Never-,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,1.0
32.0,Private,133775.0,Assoc-voc,11.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,35.0,England,1.0
33.0,Private,144574.0,Assoc-voc,11.0,Married-,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
36.0,Private,132858.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,United-States,1.0
52.0,Private,162837.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United,1.0
50.0,Private,110913.0,Bachelors,13.0,Married-civ-sp,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
29.0,Private,246886.0,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States,1.0
57.0,Private,134890.0,Doctorate,16.0,Married-civ,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
42.0,Private,202950.0,Some-college,10.0,Married-civ,Transport-moving,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
50.0,Self-emp-not-inc,117567.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
37.0,Private,134480.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,40.0,United-States,1.0
53.0,Private,309958.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
39.0,Private,101531.0,Bachelors,13.0,Married-,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
52.0,Private,163937.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United,1.0
43.0,Private,16.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
44.0,Private,79877.0,HS-grad,9.0,Married-civ-spouse,Sales,Hus,White,Male,0.0,0.0,40.0,United-States,1.0
33.0,Private,347051.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,40.0,United-States,1.0
37.0,Private,296680.0,Some-college,10.0,Married-c,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
34.0,Private,134799.0,Bachelors,13.0,Married-c,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
39.0,Private,30695.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-,1.0
42.0,Private,2.0,Assoc-voc,11.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
38.0,Private,101468.0,Bachelors,13.0,Married-civ-spouse,Tech,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
44.0,Self-emp-not-inc,153796.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States,1.0
46.0,Private,186902.0,Bachel,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
68.0,Private,23.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
35.0,Private,175914.0,Prof-school,15.0,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,40.0,United-States,1.0
50.0,Private,182825.0,Bachelors,13.0,Married-civ-,Sales,Husband,White,Male,0.0,1902.0,50.0,United-States,1.0
49.0,Self-emp-inc,325538.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,38.0,United-States,1.0
32.0,Private,172971.0,Assoc-acdm,12.0,Married,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
44.0,State-gov,182023.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
50.0,Local,175339.0,Masters,14.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
41.0,Private,161663.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
38.0,Private,78430.0,Masters,14.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60.0,United-States,1.0
47.0,Private,58728.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
41.0,Private,115066.0,Bachelors,13.0,Married-civ-spouse,Sales,Hus,White,Male,0.0,0.0,40.0,United-States,1.0
43.0,Private,291124.0,Assoc-acdm,12.0,Married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
30.0,Private,145817.0,Some-college,10.0,Married-civ-spouse,Sales,Hus,White,Male,0.0,0.0,40.0,United-States,1.0
40.0,Private,273371.0,HS-grad,9.0,Married-,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
36.0,Private,253761.0,Bachelors,13.0,Married-civ-spouse,Prof,Wife,White,Female,0.0,1902.0,40.0,United-States,1.0
42.0,Private,103535.0,Masters,14.0,Married-civ-spouse,Sales,Husband,White,Male,5178.0,0.0,40.0,United-States,1.0
41.0,Local-gov,219460.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
44.0,Private,211580.0,Bachelors,13.0,Married-c,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
43.0,Federal-gov,177569.0,Masters,14.0,Married-c,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States,1.0
60.0,Private,232730.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
44.0,Private,246434.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States,1.0
42.0,Private,167998.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,United-States,1.0
36.0,Private,142812.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
44.0,Private,183670.0,Bachel,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
58.0,Private,134986.0,HS-grad,9.0,Married-civ-spouse,Sales,Hus,White,Male,0.0,0.0,60.0,United-States,1.0
43.0,Private,106478.0,Bachelors,13.0,Married-,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
44.0,Private,81838.0,B,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,65.0,United-States,1.0
38.0,Private,199668.0,Bachelors,13.0,Married-civ,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
55.0,Private,160740.0,Bachelors,13.0,Married-c,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
57.0,Private,177637.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
45.0,Private,177775.0,Bachelors,13.0,Married-c,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
40.0,Private,110457.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Hus,White,Male,0.0,0.0,40.0,United-States,1.0
56.0,Private,334539.0,Some-college,10.0,Married-c,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,United-States,1.0
48.0,Self-emp-inc,71519.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
35.0,Private,177675.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United,1.0
37.0,Private,170782.0,HS-grad,9.0,Married-civ-sp,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
41.0,Federal-gov,170783.0,Bachelors,13.0,Married,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,United-States,1.0
30.0,Private,172637.0,Bachel,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60.0,United-States,1.0
48.0,Private,1008.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,40.0,United-States,1.0
34.0,Private,144787.0,Bachelors,13.0,Never-married,Prof-specialty,Not-,White,Male,0.0,0.0,40.0,United-States,1.0
47.0,Self-emp-not-inc,182470.0,Assoc-voc,11.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,48.0,United-States,1.0
46.0,Private,53878.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
37.0,Private,97717.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60.0,United-States,1.0
44.0,Private,153673.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
37.0,Private,182455.0,Masters,14.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1977.0,40.0,United-States,1.0
42.0,Private,123665.0,Some-college,10.0,Married-c,Craft-repair,Husband,White,Male,99999.0,0.0,40.0,United-States,1.0
54.0,Private,371371.0,Some-college,10.0,Married-civ-spouse,Sales,Hus,White,Male,0.0,0.0,60.0,United-States,1.0
41.0,Private,178319.0,HS-grad,9.0,Married-civ-sp,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
53.0,Private,119904.0,Masters,14.0,Married-civ,Prof-specialty,Husband,White,Male,99999.0,0.0,50.0,United-States,1.0
51.0,Private,15.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,60.0,United-States,1.0
50.0,Private,183469.0,Some-college,10.0,Married,Exec-managerial,Husband,White,Male,15024.0,0.0,50.0,United-States,1.0
46.0,Private,153044.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
54.0,Private,251179.0,HS-grad,9.0,Married-,Prof-specialty,Husband,White,Male,0.0,0.0,55.0,United-States,1.0
41.0,Private,171241.0,Assoc-acdm,12.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
47.0,Private,132898.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
33.0,Self-emp-not-inc,54789.0,Some-college,10.0,Married-civ-spouse,Sales,Wife,White,Female,0.0,0.0,50.0,United-States,1.0
29.0,Private,219427.0,Some-college,10.0,Never-married,Exec-managerial,Unmarried,White,Male,0.0,0.0,50.0,United-States,1.0
36.0,Private,104529.0,HS-grad,9.0,Married-,Craft-repair,Husband,White,Male,0.0,1887.0,50.0,United-States,1.0
32.0,Private,167482.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
30.0,Private,340872.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
55.0,Self-emp-inc,131290.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,United-States,1.0
57.0,State-gov,99679.0,Masters,14.0,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,60.0,United-States,1.0
51.0,Private,153091.0,HS-grad,9.0,Married-civ-spouse,Ad,Wife,White,Female,0.0,0.0,40.0,United-States,1.0
38.0,Private,125896.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,60.0,United-States,1.0
68.0,Private,337729.0,Doctorate,16.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,60.0,United-States,1.0
53.0,Private,3429.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
55.0,Private,269468.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
46.0,Private,55876.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United,1.0
46.0,Private,43733.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
